x_m,y_m,psi_rad,vx_mps,vy_mps,r_radps
-0.5785077096000658,2.8542494564416905,-1.1303164,2.6455863,0,-0.45548318562936
-0.6744011032587202,2.826615183003868,-1.1512978,2.766922,0,-0.6789794166552
-0.7711474196744663,2.8012711860865633,-1.1787283,2.8596847,0,-0.84610263333769
-0.8689030054299043,2.778711375910474,-1.2096123,2.9311278,0,-0.9299471925948
-0.9666237874850431,2.7593837587781933,-1.2415592,2.9906398,0,-0.9678748144810599
-1.0647822970263379,2.7432239256233744,-1.2736188,3.0434401,0,-0.9733009699562901
-1.1638718481631896,2.7301403688536254,-1.3052771,3.0931433,0,-0.9641726681585701
-1.2638345410280056,2.720108661734972,-1.3361249,3.1414077,0,-0.9479452188773698
-1.363345275315127,2.71314567317201,-1.3655345,3.1890692,0,-0.92072509812576
-1.462961336579931,2.709051134071349,-1.3936447,3.2373021,0,-0.8877009325712101
-1.5632987562457663,2.7076844240025846,-1.420482,3.2867158,0,-0.8548212061124599
-1.6630789734962048,2.7089197648726526,-1.4456057,3.3373082,0,-0.81461891015572
-1.7628456918037914,2.7125871982632765,-1.4691898,3.3898137,0,-0.7709036350824899
-1.8630626107635262,2.7185602989570476,-1.4912002,3.4445648,0,-0.72797191363664
-1.9622892897417035,2.726575854604772,-1.5112938,3.5014626,0,-0.67506868372212
-2.0618597124038756,2.7365521961790344,-1.529725,3.561474,0,-0.6226792104750001
-2.161152771593989,2.748258009173809,-1.546257,3.6245054,0,-0.56615209288648
-2.260117150664519,2.761493481247918,-1.5609106,3.6909306,0,-0.5050687887693001
-2.3592405280315756,2.7761347998718686,-1.5736622,3.7611591,0,-0.44354371364934
-2.457710577025329,2.791864811169,-1.5844058,3.8351912,0,-0.37490259593096004
-2.5563459212263173,2.8086110348427846,-1.5932136,3.9136903,0,-0.30584432998119
-2.6546977231672537,2.826100431522514,-1.600018,3.9901503,0,-0.23226385585779
-2.753013758997757,2.8441744480319993,-1.6048587,4.064214,0,-0.15680144033399998
-2.8512527524693967,2.8626263952294964,-1.6077385,4.1352636,0,-0.07894176859764
-2.9494510794700894,2.881271130103313,-1.6089107,4.2034071,0,-0.02377236885405
-3.0476081175880543,2.899965552784115,-1.6088892,4.1881694,0,0.021453060117619997
-3.1458378936401434,2.91867187894925,-1.6094094,4.0852438,0,-0.0635909049908
-3.243985596698852,2.9375217521580947,-1.6120855,3.9898565,0,-0.16681390533675
-3.342098321683376,2.9568031437956606,-1.618284,3.9073709,0,-0.32233699944714
-3.4401072895598688,2.9769022117888424,-1.6283798,3.834339,0,-0.4405444622355
-3.5375937674676403,2.9980614039080513,-1.6411054,3.7680701,0,-0.5299142487592801
-3.635188918105008,3.0206830577456794,-1.6564175,3.7078147,0,-0.6103611752775601
-3.7318826530107434,3.0447788587838156,-1.6740228,3.6534839,0,-0.6884902725936399
-3.8285663903537306,3.0708118180030874,-1.6939798,3.6044125,0,-0.7585320303275
-3.924482373337965,3.0988163844689,-1.7161115,3.5603198,0,-0.8243760282509
-4.019522788487617,3.1289658931010775,-1.740188,3.5209289,0,-0.88604985582147
-4.1142435599912615,3.1616539398301846,-1.7662923,3.4853682,0,-0.9377668942292401
-4.207639097208707,3.1967246002054135,-1.7940186,3.4535747,0,-0.9876650348599799
-4.300148383670267,3.2345080829942345,-1.8233281,3.424979,0,-1.0307820223379
-4.39165905189096,3.27513759194404,-1.8541586,3.3990491,0,-1.06765525841131
-4.481453723425243,3.3184292587164097,-1.886138,3.375813,0,-1.1038884879308999
-4.570077842727971,3.364778432861329,-1.9193748,3.3547848,0,-1.13445469892496
-4.6572225866364825,3.4141787934448304,-1.9537967,3.3357589,0,-1.16223677654075
-4.7422287449928655,3.4663627242908235,-1.9891148,3.3190172,0,-1.1919998028492798
-4.825280960658585,3.5215365347149272,-2.0254163,3.3046919,0,-1.2221547076947898
-4.90678560795514,3.580136450886489,-2.0630308,3.2926884,0,-1.25043200532168
-4.9857463383239615,3.6416007730549,-2.1016236,3.2835317,0,-1.28281377644087
-5.0620067383999885,3.7059011082768443,-2.1412012,3.2776646,0,-1.31825638059948
-5.135466040649354,3.7730550961135054,-2.1817531,3.2751119,0,-1.35253540676822
-5.206275021032387,3.843336542791596,-2.2232685,3.2747029,0,-1.37417045480309
-5.2742919131637755,3.9167385859503336,-2.2651878,3.2742938,0,-1.36392771044094
-5.33903016504894,3.992691013298924,-2.3059279,3.2749254,0,-1.29417584978088
-5.40083527893472,4.0712585832146715,-2.3433302,3.2824915,0,-1.139175545109
-5.459940745760717,4.1520333068728235,-2.3754333,3.3051585,0,-0.9611272016818501
-5.516459908890395,4.234105305131979,-2.3996091,3.2910362,0,-0.5589199688822001
-5.5715989547869125,4.317171828696359,-2.4098261,3.2101814,0,-0.18168952585906
-5.6256648009819274,4.400537130256403,-2.4265891,3.1564974,0,-0.88774627041534
-5.677536217848496,4.4855665870653505,-2.4634271,3.1454664,0,-1.32397273156944
-5.72610329623875,4.573080244599674,-2.5068585,3.1415666,0,-1.39727991734522
-5.770857626382716,4.6629241988769925,-2.5522336,3.1411743,0,-1.4325853112432398
-5.811262806579103,4.754196260413409,-2.5973159,3.1407819,0,-1.4094761301354
-5.847413550543571,4.846817800129911,-2.6414428,3.142716,0,-1.3792597987716
-5.879646867071057,4.941435744275876,-2.6848863,3.1475779,0,-1.348516799697
-5.9079254967831725,5.03783288587922,-2.7274538,3.1552843,0,-1.32089004041197
-5.931979072252964,5.1346657358017485,-2.7685905,3.1653946,0,-1.28862011316052
-5.952074182208956,5.23235657431748,-2.8086308,3.178263,0,-1.2545417696328
-5.968386646663644,5.331331358681551,-2.8476874,3.1939473,0,-1.22424287464257
-5.980831502851872,5.430350169256029,-2.8852191,3.2119503,0,-1.1871917552301299
-5.989619985276093,5.529816098827965,-2.9214566,3.232847,0,-1.1473551809584999
-5.994891967782574,5.629988765110795,-2.9563349,3.256796,0,-1.1097183892828
-5.996744354338424,5.729595963769063,-2.989365,3.2834595,0,-1.0601673435114
-5.995378490021058,5.829615462714801,-3.0208424,3.3139176,0,-1.0117589267856
-5.990960842471447,5.929517287519843,-3.0504144,3.3479172,0,-0.95938015720716
-5.983698117049956,6.029094099659077,-3.0780319,3.3857292,0,-0.90047767950084
-5.973762186257762,6.128710982935671,-3.1036457,3.4278734,0,-0.8423909755791601
-5.961423881066502,6.227757050220281,-3.1270311,3.4741338,0,-0.77519528684892
-5.946852734398714,6.32668714358239,3.1349288,3.5252916,0,-0.70779500386908
-5.930309384068419,6.42524422600151,3.1160338,3.5812323,0,-0.6359301632079
-5.912014597661107,6.523515366261918,3.0994039,3.6422781,0,-0.56539884247482
-5.89220373271574,6.621455631203752,3.0849789,3.7081834,0,-0.49542183106182
-5.871060036489881,6.719192233415199,3.0723369,3.7788025,0,-0.451648520884
-5.848766750446941,6.8165947921228,3.061059,3.8514939,0,-0.41133800792243996
-5.8254230618279745,6.913795311952277,3.0509078,3.9259379,0,-0.37821386465988
-5.801134413736981,7.010804773423579,3.0417872,4.0014618,0,-0.34455347106642004
-5.776070007524699,7.107378918920838,3.0337009,4.0751606,0,-0.30964048277344003
-5.750168887743324,7.204147915472216,3.0265953,4.1457561,0,-0.27311494950702
-5.723733353415758,7.300371627150503,3.0205249,4.2134785,0,-0.23600662178554999
-5.69670142276282,7.3966515456173605,3.0153807,4.2785317,0,-0.20009623127975
-5.669226589311828,7.4927777514904745,3.0111442,4.3410974,0,-0.16710967619352
-5.641483585400439,7.588449984848815,3.0076963,4.4013387,0,-0.13487154218570999
-5.613286103563386,7.684578424580504,3.0049375,4.4594022,0,-0.10862657818980001
-5.584945307051629,7.7803308251200685,3.0028187,4.5154203,0,-0.08336820499889999
-5.556446318526893,7.875968902009281,3.0012324,4.5695135,0,-0.06067537110705
-5.5277455052372835,7.971814144832674,3.0001174,4.6217911,0,-0.042251489877980004
-5.499018815666633,8.067428427317308,2.9994028,4.6723533,0,-0.02529098117757
-5.470228865118538,8.163063792940534,2.9990146,4.7212918,0,-0.0110572653956
-5.441387129703084,8.25878751204424,2.9989085,4.7686908,0,0.00045016441152
-5.412580960360983,8.354396356153162,2.9990308,4.814628,0,0.010760212117200001
-5.3837819023631885,8.450057854215233,2.9993412,4.8591752,0,0.019351665234
-5.355014911139331,8.545750089421109,2.999817,4.7943036,0,0.0263231239158
-5.326311800558546,8.641419818107027,3.0004371,4.7022446,0,0.032535770836320005
-5.297664901663381,8.737142542041786,3.0011982,4.6088808,0,0.038301643000320004
-5.269110683052642,8.832845595062,3.002105,4.5141606,0,0.044614352041920005
-5.240639059361011,8.928616452280739,3.0031738,4.4180102,0,0.0513505325546
-5.212273511070491,9.02443894097514,3.004439,4.3204033,0,0.059099228781029994
-5.184072251367544,9.120188865835617,3.0059296,4.2213993,0,0.06883751410524
-5.155987475597298,9.216119628450508,3.0076977,4.1209329,0,0.07942809699447
-5.128097774912039,9.312070569301635,3.0098051,4.0190248,0,0.09188656209992001
-5.100468626061921,9.407944380448988,3.0122936,3.9157256,0,0.10666749792447999
-5.073024361685969,9.50415874442809,3.0152452,3.8108727,0,0.12180730519737
-5.045952770190594,9.600233330390026,3.0187217,3.7044793,0,0.13931583482682
-5.019245388852511,9.696397448588199,3.0227719,3.5964128,0,0.15797998470688
-4.992838905626406,9.793123542823412,3.0275053,3.4863001,0,0.17572974558058
-4.967114622549306,9.889264513467666,3.0329211,3.3741317,0,0.19667037629009
-4.941829724774032,9.98601074141798,3.0391272,3.2593705,0,0.21597599337855003
-4.917191980081279,10.082901602793832,3.0461864,3.141536,0,0.23496050389759998
-4.893347598766513,10.179695736766796,3.0540995,3.0201918,0,0.25495553118060005
-4.870149544093919,10.277410190788231,3.0630612,2.8943555,0,0.271641052386
-4.848113194224622,10.374317888805665,3.0732106,2.7648662,0,0.30476456554712
-4.826971221393599,10.472265922707996,3.0851908,2.6337928,0,0.36745044194064
-4.807345026453984,10.569969324674725,3.1027028,2.5102454,0,0.52892050393338
-4.7897116312979335,10.668467551950958,3.1277889,2.3993137,0,0.74268188317841
-4.7751720745765445,10.767354582506767,-3.1174358,2.3097589,0,1.03751644272498
-4.765076759516494,10.86685766989082,-3.0657381,2.2405189,0,1.3076125366255602
-4.760806829641582,10.966777167799203,-3.0005978,2.1934147,0,1.5778637915922697
-4.763694895366019,11.066544636073292,-2.9229954,2.1641757,0,1.78742235983709
-4.774818590548098,11.165933672046462,-2.8357438,2.1523776,0,1.97500468197696
-4.794836637410071,11.263446495479855,-2.7419804,2.1476218,0,2.050377484896
-4.824236933094695,11.359225515916988,-2.6451905,2.1473536,0,2.0956025929753603
-4.862444735318349,11.450982753395662,-2.5495445,2.1470854,0,2.0203702168225797
-4.909558239796406,11.539600893710194,-2.4569566,2.1543485,0,1.9495828455114002
-4.964014307463208,11.62296459122655,-2.3701789,2.1679471,0,1.8101551808678802
-5.025660684618273,11.702024366760229,-2.2893898,2.1940524,0,1.71139180813884
-5.093173673604967,11.775943311825296,-2.2148123,2.2274582,0,1.57522680913356
-5.165594223738438,11.844738701660775,-2.1471951,2.2712166,0,1.47666917468556
-5.243029334114223,11.909247018808953,-2.0846104,2.3208165,0,1.3697447378917498
-5.323008473253537,11.96821550452916,-2.0283848,2.3767312,0,1.29408640654592
-5.407491888077866,12.02369694503696,-1.9767152,2.4355856,0,1.14103142287904
-5.49235585718429,12.073920818050338,-1.9352798,2.504897,0,0.9231336992452001
-5.581384915115731,12.122253477873798,-1.9025792,2.5903914,0,0.71293891883016
-5.669372177804418,12.166946484378302,-1.8807307,2.6904789,0,0.49106298025332
-5.759631090290311,12.210617384837006,-1.8620524,2.8057317,0,0.52568245245834
-5.849525893359147,12.252050040386766,-1.8426606,2.7185659,0,0.61167678378682
-5.9412482955053,12.291862111513364,-1.8169788,2.6227993,0,0.7430867766372601
-6.032952143128582,12.328553467620983,-1.7840845,2.5443409,0,0.97450520933401
-6.127567065991231,12.362308578507113,-1.7416452,2.4768697,0,1.13546691820554
-6.2226898896414315,12.391410943821002,-1.6926331,2.4184466,0,1.27196917150302
-6.320016036664247,12.415683334253412,-1.6368258,2.3665384,0,1.37928294936448
-6.418347843305681,12.434182986959106,-1.575732,2.3214966,0,1.48616106795942
-6.517777910043141,12.446360773864146,-1.5087721,2.2822092,0,1.57806002496672
-6.61770376134093,12.45161116267468,-1.436846,2.2508919,0,1.68642178270722
-6.717823885921807,12.449358835913408,-1.3589529,2.2269852,0,1.78291410698808
-6.817162556581748,12.439120455361964,-1.2762874,2.2132109,0,1.8977309654704
-6.915490942848849,12.420388526404492,-1.1883022,2.2057946,0,1.9684925699784799
-7.011376171754921,12.393075945097154,-1.0977519,2.2055192,0,2.04033595730832
-7.10462256057994,12.356970485915841,-1.0051849,2.2052437,0,2.0244600267177
-7.193914223146876,12.31260822484314,-0.9144921,2.2065796,0,1.98692695766576
-7.279081803204021,12.260372963273015,-0.8280696,2.2115372,0,1.82665873685588
-7.359631959392376,12.201307284278172,-0.7493638,2.2319628,0,1.6694925506604
-7.435767498771358,12.136243440264222,-0.6796099,2.2660633,0,1.46759028972971
-7.507321979156683,12.066570455669142,-0.6192458,2.3169906,0,1.2994118879032799
-7.575132376834548,11.992712064744959,-0.5678394,2.3800684,0,1.1043108004235198
-7.63915590966684,11.916134437720071,-0.5266456,2.4571019,0,0.8705634886795
-7.70053655402459,11.837239541947042,-0.4980378,2.5387434,0,0.54683542726074
-7.76034066747683,11.756876668533184,-0.4840401,2.4147261,0,0.15047679606543002
-7.819175979806194,11.676802359556358,-0.4861454,2.2450384,0,-0.24483849981184
-7.879735526292885,11.596271186824453,-0.5066449,2.0991308,0,-0.63539765698448
-7.941933737496877,11.518621043947354,-0.5477961,1.9787863,0,-1.0355798031496701
-8.008439042296034,11.44396324590039,-0.6116245,1.8863679,0,-1.44032885321019
-8.08072722007282,11.374334702702274,-0.7003065,1.8207883,0,-1.8056023793415101
-8.158831870686933,11.31281279107668,-0.8107991,1.7858081,0,-2.16859463758852
-8.243696739528016,11.261167821247703,-0.9406774,1.7855851,0,-2.52018213103891
-8.33599148032009,11.22118157247774,-1.0827055,1.7853621,0,-2.49429082608864
-8.432823023219221,11.194577057386613,-1.2221407,1.7877561,0,-2.45885953829607
-8.532220291172521,11.181659044118323,-1.3613336,1.7933457,0,-2.50126730106387
-8.6313106353391,11.182511795576405,-1.4916317,1.7939219,0,-1.78478886421491
-8.729495111818938,11.19255092902655,-1.5415637,1.8646162,0,-0.31542891824272
-8.828248423148684,11.20529989661065,-1.5580941,2.0634148,0,-0.43185228983348
-8.92662912765439,11.220084642118463,-1.5832042,2.2311056,0,-0.6697488967472
-9.024840079269687,11.23785555147245,-1.6177705,2.3616225,0,-0.9042881629882501
-9.12243909172033,11.259363577573176,-1.6581582,2.4593453,0,-1.01812640752631
-9.219178860590644,11.28490802457362,-1.6997324,2.5388521,0,-1.0435976945571002
-9.314888211714896,11.314439052881221,-1.7401683,2.6103566,0,-1.02729722575322
-9.409454138344529,11.3477481334218,-1.7783588,2.6787406,0,-0.9881592805636998
-9.502315100635082,11.384342315423899,-1.8134908,2.7466641,0,-0.9270842803371
-9.593865558406822,11.424023319765581,-1.8454788,2.8165039,0,-0.8527917535568199
-9.68426521739089,11.4665039880943,-1.8742424,2.8896376,0,-0.7931890502656801
-9.7735892625231,11.511511694612617,-1.9004003,2.9646529,0,-0.7387974319858
-9.861870470377639,11.558794103936204,-1.9242529,3.0411434,0,-0.69171749387454
-9.948569452430847,11.60779668405468,-1.9458864,3.1185164,0,-0.6465963088923999
-10.034483044450294,11.658728965418135,-1.9656587,3.1967235,0,-0.60310056862935
-10.119689137708445,11.711441611059698,-1.983684,3.2757435,0,-0.5608852498953
-10.20365827669278,11.765398682120678,-1.9999123,3.3555825,0,-0.51774054176475
-10.286761200298354,11.820625768475892,-2.0144946,3.436455,0,-0.473903639484
-10.369392919555079,11.877198650770923,-2.0275239,3.5185385,0,-0.4302102949796
-10.45111488356756,11.93462900947704,-2.0389564,3.6019174,0,-0.38506009811308
-10.532149665074678,11.992878879137523,-2.0488826,3.6868264,0,-0.33897935442576
-10.612936511437226,12.052085339313372,-2.0573718,3.7709568,0,-0.29269714166784
-10.69296655378557,12.111697358096684,-2.064407,3.8521395,0,-0.244834282341
-10.772695518048915,12.171876148568362,-2.0700827,3.9305948,0,-0.19676243121216
-10.852369146743474,12.232642568238454,-2.0744425,4.0065172,0,-0.14863337443388003
-10.931387336915218,12.29337404806294,-2.0775115,4.0799996,0,-0.10039124615772001
-11.010530744704145,12.354512307875071,-2.0793727,4.1503952,0,-0.052725375502240004
-11.08955522062083,12.415719468411181,-2.0800703,4.217932,0,-0.0056663698488
-11.168466837248896,12.476856981399077,-2.0796632,4.2201251,0,0.039626974689
-11.247684289616352,12.538112927788143,-2.0782051,4.1197779,0,0.08095116386826
-11.326689171283464,12.598957893134633,-2.0757648,4.0204031,0,0.11749668263781
-11.40608130398849,12.659733246889896,-2.0723805,3.9215323,0,0.15045390037503
-11.48566085525599,12.720169904937421,-2.0681123,3.8226565,0,0.1796380969045
-11.565443768124219,12.780173085477628,-2.0630063,3.7233049,0,0.20569509619197
-11.645802400880077,12.839917595936488,-2.0570775,3.6229733,0,0.2285951233368
-11.726152282466483,12.898872835980956,-2.0504001,3.5212359,0,0.24947991563859
-11.807275230083587,12.957517008617652,-2.0429318,3.4177811,0,0.26988576811772
-11.888554398044333,13.015298843406269,-2.0344908,3.3131537,0,0.29873514177568
-11.970545113757717,13.072481381101852,-2.0248357,3.2084413,0,0.34151419223112
-12.053100960132534,13.128757290408567,-2.0129983,3.1053722,0,0.40436386726246004
-12.13628662263533,13.18389129591244,-1.9987771,3.0038634,0,0.46877631370452
-12.220579763238984,13.237887423735666,-1.9818187,2.9032594,0,0.52933589912718
-12.305448437516704,13.290091030153159,-1.9621349,2.8044314,0,0.6016262549478
-12.391975378479039,13.340791364724744,-1.9389591,2.7065846,0,0.6690582400739
-12.47922237727733,13.389007913153588,-1.9111842,2.6184761,0,0.82521719432437
-12.568454990530187,13.434710256282973,-1.8758228,2.5415995,0,0.99271038654755
-12.659071232066891,13.4767228341526,-1.8326064,2.4785626,0,1.17977919123058
-12.751677470331451,13.514411541006211,-1.7804719,2.4317698,0,1.38074357229026
-12.846238908163368,13.546815487064688,-1.7202191,2.3969733,0,1.52959711104477
-12.942571339863893,13.573098455154948,-1.6528761,2.3757681,0,1.68392898678735
-13.040584125924001,13.59255528205518,-1.579934,2.3626375,0,1.77582993291625
-13.139724030602443,13.604593237527748,-1.5025736,2.358718,0,1.8715054556124
-13.239526513904275,13.608786216887044,-1.422827,2.3568781,0,1.89383098014197
-13.33935541559655,13.604957671080346,-1.3419247,2.3565837,0,1.90954377830229
-13.438565042867312,13.593095169396195,-1.2619823,2.3562894,0,1.8635409825273
-13.536562800277919,13.573421153256318,-1.1836272,2.3606116,0,1.8204345000001199
-13.632831361892013,13.546250247334848,-1.1084064,2.3688807,0,1.74019089595929
-13.726795865413479,13.51209307907964,-1.0363854,2.3844651,0,1.6705588719716098
-13.818265244614924,13.471389434230293,-0.9685884,2.4057212,0,1.5770342062698801
-13.906829054450045,13.424786645494118,-0.9049204,2.4345753,0,1.4911143157497302
-13.992277220562533,13.3729078165341,-0.8461781,2.4697153,0,1.3928764561537799
-14.074909729828715,13.316120200687912,-0.7921532,2.5119319,0,1.27468813203027
-14.153748153245473,13.255862134319498,-0.7455104,2.56274,0,1.101912337582
-14.23090075739372,13.1914598066811,-0.7062659,2.6269658,0,0.91724897939886
-14.304776245035532,13.12531306498255,-0.6763064,2.7049919,0,0.7341669910636099
-14.377384249806342,13.056535471379824,-0.6484592,2.6119949,0,0.7404002535458399
-14.44764931300381,12.986030961556224,-0.6171131,2.5328914,0,0.9757743756948201
-14.515417193320335,12.912585048599919,-0.5707598,2.4853874,0,1.3337324463070401
-14.578880011395047,12.836138703564032,-0.5138421,2.4497664,0,1.48089089312256
-14.637941955588522,12.755621488673755,-0.4512636,2.4195684,0,1.55875758250464
-14.69184171669751,12.67124794436131,-0.3851658,2.3931215,0,1.6172408777448
-14.739682054518426,12.583884416860636,-0.3163203,2.3707442,0,1.6760957609998801
-14.781624211790955,12.492469382215859,-0.243368,2.3544676,0,1.75074655489924
-14.816284904823505,12.399273016728177,-0.1683611,2.3416448,0,1.7959729514073601
-14.843924732204725,12.30292436946281,-0.0898624,2.3341871,0,1.8560293394024199
-14.863744521519823,12.205118446679753,-0.0097199,2.3301193,0,1.8933985542929397
-14.87558617949815,12.10582124135365,0.0725772,2.329051,0,1.9243343696861002
-14.879193313166079,12.00597370446254,0.1552606,2.3287601,0,1.9323587886540103
-14.874527172843795,11.906202279613073,0.2380001,2.3284692,0,1.9071392179737598
-14.861703906358763,11.807057404542126,0.3189521,2.3307214,0,1.8675103328818998
-14.841055035477162,11.709465220814765,0.397452,2.3367398,0,1.79245024227938
-14.812906773268212,11.613441453680442,0.4721624,2.3497323,0,1.70584314692082
-14.777986871789588,11.519923078268265,0.5414643,2.3702596,0,1.56841997642276
-14.73686286342789,11.42872634221726,0.6049304,2.4027259,0,1.46442515488891
-14.69020462034883,11.340139992287737,0.663993,2.4429026,0,1.39668607788372
-14.638728131220514,11.254655543674952,0.7195759,2.4867083,0,1.35314107809085
-14.582491666059136,11.171825883546147,0.7729521,2.5316046,0,1.32041635287534
-14.522237771567049,11.092329495331358,0.8237751,2.5765645,0,1.2810696729951498
-14.457964769283354,11.01574519880459,0.8722397,2.6223437,0,1.23785007121052
-14.390225818758886,10.942355731938738,0.9180679,2.6693741,0,1.1868005216110802
-14.31929931460702,10.872046207444503,0.9609536,2.7184492,0,1.1252857356447998
-14.245469075040104,10.804671205679668,1.0005927,2.7705753,0,1.0455112216462499
-14.169274919645684,10.74022766186106,1.0362491,2.8274697,0,0.9528654885621299
-14.090786965566297,10.678237586860845,1.0675075,2.8902361,0,0.8286983213947401
-14.010727353936522,10.618647900063468,1.0934948,2.9617597,0,0.68950032374373
-13.92914843045758,10.56080710834727,1.1134963,3.0431918,0,0.508091302928
-13.84672634835934,10.504410331309913,1.1268444,3.138311,0,0.31589014584709996
-13.763693432128628,10.448813049833895,1.1336137,3.2453298,0,0.11244516050934
-13.680478657908134,10.393529717145983,1.1346216,3.3473081,0,-0.00531016956984
-13.59728120437026,10.338246878374687,1.1337676,3.444767,0,-0.053476907384700005
-13.514134289232128,10.282827053764155,1.1319909,3.5381442,0,-0.06373577580438
-13.43110302620217,10.227268352554171,1.1301898,3.6278114,0,-0.06579906648636001
-13.348150648476418,10.1715423613302,1.1283061,3.7140876,0,-0.07266129558012
-13.26531282204286,10.115658010226662,1.1262825,3.7972488,0,-0.0790321392744
-13.182588639349847,10.059599890598252,1.1241586,3.877536,0,-0.0841530005472
-13.09996180936371,10.003348650643456,1.1220619,3.9551606,0,-0.07328675282164
-13.017496089021273,9.946984316689234,1.1205176,4.0303098,0,-0.049919417182800005
-12.934987146718965,9.890442227728936,1.1196386,4.1027809,0,-0.02043677221908
-12.852661569583494,9.833965676434069,1.1195268,4.172241,0,0.011363098363499998
-12.770128926730333,9.777379652363788,1.1201704,4.2389096,0,0.043162697002000004
-12.687658269100261,9.720959655556685,1.1215697,4.3029816,0,0.07657973323704
-12.605098420799212,9.664694165203203,1.1237334,4.3646313,0,0.11171492043915
-12.522241311790895,9.608536564246394,1.1267036,4.4240148,0,0.14955957153323998
-12.439629476138293,9.552951647103727,1.1305013,4.4812734,0,0.19094526706464
-12.356127885901282,9.497284847242947,1.1352648,4.5365344,0,0.23813811487296
-12.272755430735257,9.442335501320368,1.1410456,4.5899139,0,0.29168627439666
-12.189047345078489,9.387925252887749,1.1480064,4.6415176,0,0.3535119049688
-12.10456119009452,9.333923417263534,1.1563787,4.6914423,0,0.42871291111437004
-12.020182689955037,9.281071582649954,1.1663532,4.7397765,0,0.51856709742375
-11.934853758487417,9.228913406389236,1.1782373,4.7820467,0,0.6130081754496501
-11.848977801923908,9.17790408411161,1.19136,4.8141173,0,0.6208333811253001
-11.762620121674765,9.128095355316683,1.2037396,4.8447854,0,0.57923624420298
-11.675469882124164,9.079209146848726,1.2153188,4.8789919,0,0.54715796191983
-11.587745546629419,9.031283532997096,1.2260907,4.9157311,0,0.50577760658656
-11.499643037114065,8.984319705348392,1.2358388,4.955886,0,0.45844274766419996
-11.411071377928737,8.938151401726453,1.2445705,4.9963159,0,0.41086904024695997
-11.322081898657103,8.892690604383978,1.2522544,5.0356091,0,0.35992167110523005
-11.232807990616411,8.847885161461134,1.2588447,5.0741652,0,0.30728180359812
-11.143230648696278,8.803603859483847,1.2643538,5.1120443,0,0.25403179499104
-11.053465633966674,8.759783386646898,1.2687859,5.1492678,0,0.20102947461912
-10.963531838121407,8.716314135314125,1.2721597,5.1858564,0,0.14830978859795999
-10.87341847229873,8.673075438255253,1.2745064,5.1311976,0,0.09449049068424001
-10.783262363351387,8.630020517351781,1.2758536,5.0517713,0,0.04336541519346
-10.693107443508415,8.587061450483334,1.2762325,4.9657388,0,-0.0046280685616
-10.60288084030909,8.544058073836942,1.2756749,4.8787026,0,-0.04965933802488
-10.512693295478146,8.500960880540323,1.2742067,4.7942349,0,-0.09183261066252
-10.422693096867514,8.457741613152537,1.271854,4.7120955,0,-0.1316757390711
-10.332721104638402,8.414226640421477,1.2686304,4.6320643,0,-0.16941960459822
-10.242861890214549,8.370360275236541,1.2645456,4.5539386,0,-0.20526969318272004
-10.153362648375921,8.32616915705641,1.2596193,4.4775973,0,-0.2400753344341
-10.063992490656988,8.281445145143868,1.2538403,4.4028807,0,-0.27346380085314
-9.974832443849422,8.236131915533932,1.2472021,4.3296394,0,-0.30557122807804
-9.886190393307363,8.190292182249815,1.239724,4.2578378,0,-0.33755840029754
-9.797784543095197,8.143683916510849,1.2313733,4.1873227,0,-0.36825995710327997
-9.709730830827395,8.096267397799021,1.2221405,4.1179545,0,-0.39784834990394996
-9.622344803945937,8.048116207170716,1.2120539,4.0497145,0,-0.42756237736680003
-9.535302326741537,7.998951272714123,1.2010646,3.9823936,0,-0.45551892362752
-9.448833521626774,7.94879776614404,1.1891855,3.9158413,0,-0.48236742836268
-9.363156486103703,7.897684806519516,1.1764648,3.8498295,0,-0.50739482366265
-9.277910407087477,7.845295617550709,1.1628727,3.7841391,0,-0.5307784867224
-9.193610921992702,7.7918433485671015,1.1483499,3.7193033,0,-0.5600303750942001
-9.110054164754063,7.737088949934909,1.1330292,3.6533469,0,-0.5602897019634601
-9.027132477300725,7.680914307134345,1.1177288,3.585238,0,-0.5462339548232
-8.945409516440147,7.623695980351047,1.1020331,3.5147236,0,-0.57194499639788
-8.86441863463079,7.56500441116992,1.0851611,3.4451472,0,-0.60715000455648
-8.78455287202785,7.504949165080083,1.0666223,3.3780681,0,-0.65836148840649
-8.705855189949153,7.443336992152243,1.0462145,3.3132053,0,-0.7068514775616099
-8.628476533129987,7.380049115549911,1.0239394,3.2505992,0,-0.75583647730224
-8.552589277709226,7.314983549652779,0.9998056,3.1896875,0,-0.799367584375
-8.478360452487387,7.248040231331789,0.9738001,3.130391,0,-0.8423822703571
-8.405979323863694,7.179144607048307,0.9460298,3.0723467,0,-0.88213249173867
-8.33551361153478,7.1081075732785965,0.9164172,3.0149694,0,-0.91663330776156
-8.267472126540925,7.035211536919335,0.8852118,2.9583873,0,-0.9531169491838499
-8.201472171425175,6.959782641697682,0.8521883,2.901465,0,-0.9793091401695
-8.138228837388663,6.882372544014008,0.8175599,2.8442168,0,-1.00701543640096
-8.07790333080693,6.802959186568315,0.7814384,2.7865001,0,-1.0348100028865501
-8.020188361437532,6.720823473812781,0.7433534,2.7275688,0,-1.05621719594688
-7.966030300733631,6.637013700955182,0.7037166,2.667618,0,-1.083511738296
